"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," Beautifully written and cinematic condensation of an expansive novel ","Entwines the very different lives of three Maori girls, cousins, through tumultuous decades, after one of them is taken from her family and raised in an orphanage.A very moving and cinematic adaptation of Patricia Grace's novel, very effectively condensed into movie length while maintaining the scope and complexity of the multiple threads. The lives of these three women, though particular and intimate, effectively represents a larger story of a culture interrupted by colonialism but regaining its strength and groundedness. The interaction between the personal and the cultural, memory and the moment, are woven together with various events, spanning decades, creating a complex portrait revealing how the past, the present and the future interact with each other, how members of a family interact through space and time, in life and in death. Though the performances were sometimes uneven, the editing and Terence Malick-like cinematography very skillfully conveyed a specific yet expansive spiritual and cultural journey through the entire lives of three compelling and tangible characters."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","1"," Lasted 5 minutes ","Too weird!! Didnt make any sense and too irritating flicking timelines every 2 minutes."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","8"," The Cost and Continuing Effects of Colonialism ","This is a hard film to watch at times, but I felt in showing stories that happened and are still happening to Indigenous people and communities, it was to help deniers and minimizers to wake-up to the truth, and encourage those working for positive change and better intercultural respect and cooperation to continue despite the racism and sexism persisting in society due to historical amnesia, Eurocentric education, and apathy.Apologies and acknowledgement of colonial and contemporary crimes against Indigenous people are not enough without honesty and true structural, educational and inter-community changes. For Indigenous peoples like the Maori, the effects of genocide and ethnocide that began in colonial times continues today. The effects are within both the individuals and their communities: trauma of all kinds, loss of identity, cultures, land, Self. Yet another horrible fact is the cycle of abuse and trauma against them exacerbated crimes within Indigenous communities, against each other, with children especially affected.Mostly especially, from the past to present, the treatment of Indigenous girls and women was/is especially horrific, yet minimized and often silenced. This film both subtly and directly shows the psychological, spiritual and physical torment inflicted by peoples of European descent in their Eurocentric efforts to purify "Others", particularly through "Christianity", the beliefs and edicts of which were rewritten to serve the desires of European men to retain unchallenged power and invent supposed superiority. And remember, they first betrayed, tortured and killed their own non-Christian peers, particularly women, before invading and inflicting terror worldwide. It's all an ugly cycle that needs ending, so healing can begin for all."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","9"," Nothing can break the bond of a loving family! ","There's something about New Zealand-made films that really resonate with me. Much like French movies they have something a little different about them that helps them stand out from other cinema features. I'm not sure if it's the quirky humour, the beautiful scenery, or just the wonderful ability to tell a good story, but films like Once Were Warriors, Black Sheep, Hunt for the Wilderpeople and now Cousins, show that New Zealand is definitely on the forefront of great, original movie making.Based on the bestselling novel by Patricia Grace, Cousins tells the story of three girl cousins and the three very different paths their lives take. Makareta has been brought up in a well-off family and is being set up for an arranged marriage unbeknownst to her. Missy is the tomboy of the group and has to make tough decisions that are best for her and the family, while Mata has had the toughest upbringing. Being handed off to an orphanage by her father, she struggles to find her way in the world and is being brought up by an uncaring, unloving guardian who refuses to teach her the ways of the world. This abuse, of course, stunts Mata's growth as a person, and her being unable to function properly in society eventually leaves Mata out on the street and barely able to get by. But the bond of these three cousins is so strong that Makareta sets out to look for Mata while Missy protects the land on which they grew up. In a story filled with so much heartbreak, hardship and tears we're left to discover whether these cousins will ever be able to truly find one another again.THE GOODCousins is a film where everybody - from the actors to the directors to the composer to the cinematographer - were all on point. I'll have to admit that I was hooked when the music to the trailer for this film hit me and gave me shivers. It's a heartbreaking tale but one told with a gentleness and a very light touch of humour that you can't help but be drawn into this fascinating tale. Marta is the centrepiece of the film and her abusive upbringing is the catalyst that the story is based around. The main characters are each given three different timelines exploring their stories (child, teenager & adult) and although they're all exceptional in their roles, it's the three children who really stand out. Bringing a wide-eyed innocence to the film, it's amazing how natural they play off each other on camera. On the other hand, the adult actors bring a lot of heart to the script and leave you begging for a happy ending even though it seems near impossible.THE BADThe whole aspect of child custody and land rights is prominent in this film and I was left to wonder: A) if it was true and B) what was left to come for this family as the end credits rolled. Don't get me wrong it was a movie that was well told but it seemed that a lot of the big questions were left unanswered. It's by no means a film that needs a sequel but one in which doesn't give a lot of answers or resolution to some of the story threads.THE UGLYThe plight of the Maori people seems eerily similar to those of the Indigenous people of Australia. Being treated differently because of the colour of their skin, being made to feel lesser, and being ostracised from the community as a whole seems a characteristic which unfortunately transcends borders all around the globe. Raw and real, it may be tough to watch at times but it's definitely worth seeing and hopefully learning from.Cousins is by no means an uplifting story but has uplifting elements to it. A movie in which everyone, in front and behind the camera, seemed to be on the same page will teach you things about the Maori culture that you may have never known and is a film that puts family above all else. In this day and age that seems like a very important lesson to learn.FOUR AND A HALF SILVER FERNS OUT OF FIVE."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","9"," Confronting ","Having lived in NZ from 1960 I realised I knew very little of Maori and what they had to cope with.The movie made me sad, mad and confronted!"
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","6"," Lots of heart ","A film with a lot of heart (and a lot of plot holes).Worth seeing.Perhaps it needed a bit more time / budget."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," Beautiful Film ","This was one of the most touching, and yet difficult to watch films I've seen in a long time. It makes me think long and hard about the pain, suffering, and tremendous damage my colonial ancestors caused to indigenous people all around the world."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," Fantastic ","I loved this movie. The direction and the story was amazing."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," Simply beautiful ","That was sublime. Beautifully filmed. Had me all the way. You have to watch this."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," Amazing! Amazing! Amazing! ","Such a fantastic movie! Had my eyes gripped to the big screen every second.The story telling, the acting and culture so beautiful. Had me tears by the end."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," Enchanting and Heartbreaking ","Well I just had my heart gently pulled from my chest and handed to me wrapped in tissue. "Cousins" was as enchanting and heartbreaking as I could have hoped. So beautifully directed, intimately and cleverly told, weaving 3 narratives and 3 timelines and somehow never losing a thread. It will stay with me a long while. I loved it."
"https://www.imdb.com/title/tt10483044/reviews/?ref_=adv_li_tt","10"," New Zealand cinema at it's finest ","Honestly the most beautiful film I've seen in years. At the end I'd say over a third of the cinema was crying. What a powerful story!"
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","4"," Mumbai Saga is a Disaster Saga. Nothing short of a B Grade Mass Mania. ","Mumbai Saga (2021) : Movie Review -Mumbai Saga was in making when Bollywood was doing good with Action flicks, especially right after John Abraham had success like Satyameva Jayate. Sanjay Gupta known for making typical entertainers in this genre came up with an idea of journey of Bombay becoming Mumbai and how gangwars and cops had several remarkable events in the time that should be told to current generation. Mumbai Saga finds a good cast and nice set up to showcase it but Director's outdated vision and literally B Grade presentation takes everything away from the film.The plot of the movie is set in the era of the 80s and 90s which were marked as a transformed period of Mumbai. It was supposed to present Bombay's transformation hit by national events but eventually it forgets to show any of them. A simple hardworking young man Amartya Rao (John Abraham) goes to become a gangster who now wants to rule the city with the help political giant Bhau (Mahesh Majarekar). As expected he kills some big names and then a brave but money-seeker Police Officer Vijay (Emraan Hashmi) finds interest in ending Amatya's reign. Mumbai Saga had a chance to take references from big issue like 'Mills Shut down' but unfortunately it fails and doesn't even understand the Idea of it.Mumbai Saga is not an acting oriented film so all they had to do is keep the swag alive while delivering the massy dialogues. John Abraham as Amartya is physically terrific and delivers the dialogues with smashing attitude. The same is followed by Emraan Hashmi who doesn't match the physical attitude of John but still packs a solid punch with conversational dhaasu dialogues. However, the acting is not that good to be noticed and wasn't even expected at first place. The supporting cast is okay and well supported by Kajal Aggarwal, Rohit Roy, Mahesh Manjarekar, Gulshan Grover, Amol Gupte, Prateik Babbar and cameo of Suniel Shetty.Talking about the technical aspects, Mumbai Saga isn't pleasing anywhere except for the loud background score. The dialogues are damn hard-hitting and whistle worthy but only if it had correct situations and right commands of skillful execution. The cinematography is decent, the action sequences are fine and the Music is somehow suitable to its massy theme. Mumbai Saga falters in the screenwriting because of utter non sense theories and typical 80s thinking from the writer. Almost 95% of dialogues and 90% of the scenes are predictable, one can even predict the dialogues and scenes just before it happens on screen.Sanjay Gupta isn't a name known for high quality material in Bollywood but he has made some watchable crime action dramas before so there was a level of expectations set for him that he can deliver a one time watchable flick anytime. With Mumbai Saga that bar is down by one level which certainly hurts his position. From the trailer itself the film gives you the idea of what's going on and how's it put on screen so of course you shouldn't be expecting anything top class. But whatever your expectations are, Mumbai Saga still doesn't fullfill them or rather it lowers them. Overall, it's a stuff that should be skipped but if you are one of those who is die hard fan of Mass Mania and doesn't care how it comes then Mumbai Saga could be one time flick for you.RATING - 4/10*"
"https://www.imdb.com/title/tt10483386/reviews/?ref_=adv_li_tt","7"," even the feline was far from perfect! ","Y to keep a region underdeveloped for vote's?When your heart is not pure u tend to feel the heat, even the best fear and r bound to face indignity, shown well here.Predecessors even if doing well, its a result of wrong handover. What if growth is limited to a certain region only. Does a world know peace only after a storm. Is the other option better? Things to ponder!"
